condition,feature_id,direction,confirmed,analysis_length_label,rank,token_id,token_text,activation_mass,within_label_mass_share
full_token_uniform,23254,long,True,long,6,220, ,2377.78515625,0.030159337687937538
full_token_uniform,23254,long,True,long,7,1019,**\n,2286.2890625,0.028998820060312434
full_token_uniform,23254,long,True,long,8,13,.,2277.1875,0.028883377714226683
full_token_uniform,23254,long,True,long,9,1124, \,2139.76953125,0.027140396472617002
full_token_uniform,23254,long,True,long,10,1372, number,1834.2421875,0.023265150507339384
full_token_uniform,23254,long,True,long,11,11,",",1776.078125,0.022527409505958784
full_token_uniform,23254,long,True,long,12,1318,text,1730.74609375,0.021952427348737702
full_token_uniform,23254,long,True,long,13,2790, total,1630.03125,0.020674980992888406
full_token_uniform,23254,long,True,long,14,47866,Calculate,1122.03125,0.014231613514880047
full_token_uniform,23254,long,True,long,15,1477, find,1051.25,0.013333838703260404
full_token_uniform,23254,long,True,long,16,624,.\n,994.6796875,0.01261631249896263
full_token_uniform,23254,long,True,long,17,315, of,977.890625,0.012403363484595012
full_token_uniform,23254,long,True,long,18,18,3,959.171875,0.012165938711014365
full_token_uniform,23254,long,True,long,19,2533,]\n\n,918.390625,0.011648677726836159
full_token_uniform,23254,long,True,long,20,582, we,916.84375,0.01162905748260871
full_token_uniform,3934,long,True,short,1,9640,[\n,1482.5625,0.2455350182532633
full_token_uniform,3934,long,True,short,2,256,  ,582.328125,0.0964424412470055
full_token_uniform,3934,long,True,short,3,198,\n,566.234375,0.09377707017495056
full_token_uniform,3934,long,True,short,4,921,]\n,392.1484375,0.06494577716592129
full_token_uniform,3934,long,True,short,5,481, -,305.171875,0.050541128551752516
full_token_uniform,3934,long,True,short,6,257,    ,302.796875,0.05014779223820654
full_token_uniform,3934,long,True,short,7,1124, \,255.34375,0.04228882918400182
full_token_uniform,3934,long,True,short,8,78045,\[,212.859375,0.03525276710155775
full_token_uniform,3934,long,True,short,9,2533,]\n\n,154.6484375,0.025612145811324073
full_token_uniform,3934,long,True,short,10,15277, Therefore,124.69140625,0.020650803395889764
full_token_uniform,3934,long,True,short,11,16,1,119.88671875,0.019855073682630644
full_token_uniform,3934,long,True,short,12,510,:\n,112.765625,0.018675711676718953
full_token_uniform,3934,long,True,short,13,18,3,107.765625,0.017847635227148488
full_token_uniform,3934,long,True,short,14,59,\,94.796875,0.015699811936075087
full_token_uniform,3934,long,True,short,15,624,.\n,87.2734375,0.014453815653362023
full_token_uniform,3934,long,True,short,16,284, =,72.921875,0.01207697746920429
full_token_uniform,3934,long,True,short,17,340,)\n,71.8828125,0.011904892832027928
full_token_uniform,3934,long,True,short,18,17,2,63.46875,0.010511395431735125
full_token_uniform,3934,long,True,short,19,12,-,55.671875,0.009220113718186176
full_token_uniform,3934,long,True,short,20,1447,:\n\n,41.703125,0.006906675137198682
full_token_uniform,3934,long,True,long,1,9640,[\n,5951.671875,0.3472836087473927
full_token_uniform,3934,long,True,long,2,257,    ,2037.3125,0.11887840123010353
full_token_uniform,3934,long,True,long,3,256,  ,1536.8671875,0.08967711833751854
full_token_uniform,3934,long,True,long,4,921,]\n,1332.296875,0.07774031841647419
full_token_uniform,3934,long,True,long,5,1124, \,915.8984375,0.05344322088003185
full_token_uniform,3934,long,True,long,6,78045,\[,673.3671875,0.03929137758238432
full_token_uniform,3934,long,True,long,7,2533,]\n\n,517.16015625,0.030176604008913966
full_token_uniform,3934,long,True,long,8,198,\n,510.609375,0.0297943620102966
full_token_uniform,3934,long,True,long,9,510,:\n,400.7578125,0.02338445772579003
full_token_uniform,3934,long,True,long,10,481, -,275.328125,0.016065560542961425
full_token_uniform,3934,long,True,long,11,220, ,167.82421875,0.009792643402860957
full_token_uniform,3934,long,True,long,12,4292,).\n,164.53125,0.009600496709459384
full_token_uniform,3934,long,True,long,13,15277, Therefore,136.98046875,0.007992892167868287
full_token_uniform,3934,long,True,long,14,624,.\n,128.6015625,0.007503977983590262
full_token_uniform,3934,long,True,long,15,1019,**\n,117.59765625,0.006861893481440521
full_token_uniform,3934,long,True,long,16,59,\,116.3203125,0.006787359710690445
full_token_uniform,3934,long,True,long,17,340,)\n,110.5078125,0.006448196863974501
full_token_uniform,3934,long,True,long,18,18,3,95.234375,0.005556982663262578
full_token_uniform,3934,long,True,long,19,16,1,94.171875,0.005494985153647836
full_token_uniform,3934,long,True,long,20,284, =,86.37109375,0.005039804908424892
full_token_uniform,11432,long,True,short,1,17,2,887.30859375,0.04071714195781282
full_token_uniform,11432,long,True,short,2,15,0,813.703125,0.03733950723064425
full_token_uniform,11432,long,True,short,3,90,{,587.65625,0.026966585382117447
full_token_uniform,11432,long,True,short,4,16,1,561.01171875,0.025743911366620086
full_token_uniform,11432,long,True,short,5,315, of,447.5078125,0.020535402516259897
full_token_uniform,11432,long,True,short,6,30191, cents,391.375,0.01795955944300127
full_token_uniform,11432,long,True,short,7,8756, miles,333.3515625,0.015296958676808952
full_token_uniform,11432,long,True,short,8,817, per,323.8984375,0.014863170212140484
full_token_uniform,11432,long,True,short,9,1318,text,278.34765625,0.012772919267306188
full_token_uniform,11432,long,True,short,10,18,3,262.9296875,0.012065413866460551
full_token_uniform,11432,long,True,short,11,24308,etermine,248.9765625,0.01142512775249536
full_token_uniform,11432,long,True,short,12,20,5,244.8828125,0.011237272252093478
full_token_uniform,11432,long,True,short,13,7595,Total,224.796875,0.010315561390388825
full_token_uniform,11432,long,True,short,14,25,:,216.6640625,0.009942359909628598
full_token_uniform,11432,long,True,short,15,19,4,204.08984375,0.009365349551046865
full_token_uniform,11432,long,True,short,16,21,6,203.1953125,0.009324300973191873
full_token_uniform,11432,long,True,short,17,2833,Number,199.9296875,0.009174446776306402
full_token_uniform,11432,long,True,short,18,16302, pounds,190.296875,0.0087324127457806
full_token_uniform,11432,long,True,short,19,4115, hours,187.703125,0.008613389795144293
full_token_uniform,11432,long,True,short,20,25374, cups,184.6875,0.008475007689886419
full_token_uniform,11432,long,True,long,1,315, of,2650.7734375,0.03638054830462178
full_token_uniform,11432,long,True,long,2,90,{,1794.34375,0.024626476389297675
full_token_uniform,11432,long,True,long,3,17,2,1606.796875,0.022052488718833717
full_token_uniform,11432,long,True,long,4,7595,Total,1571.234375,0.021564411076746243
full_token_uniform,11432,long,True,long,5,15,0,1502.1015625,0.020615597576124082
full_token_uniform,11432,long,True,long,6,16,1,1294.89453125,0.017771784029932285
full_token_uniform,11432,long,True,long,7,2833,Number,1267.5,0.017395807700411253
full_token_uniform,11432,long,True,long,8,817, per,1145.1796875,0.015717022190269863
full_token_uniform,11432,long,True,long,9,1318,text,994.47265625,0.013648643070171346
full_token_uniform,11432,long,True,long,10,30191, cents,974.8125,0.013378817194443506
full_token_uniform,11432,long,True,long,11,4420, minutes,777.015625,0.010664153367033422
full_token_uniform,11432,long,True,long,12,320, (,724.6875,0.009945975852380102
full_token_uniform,11432,long,True,long,13,4115, hours,665.65625,0.009135801277772684
full_token_uniform,11432,long,True,long,14,594,'s,659.3515625,0.009049272574529145
full_token_uniform,11432,long,True,long,15,11192, dollars,650.40625,0.008926502605243082
full_token_uniform,11432,long,True,long,16,20,5,624.578125,0.008572024423182186
full_token_uniform,11432,long,True,long,17,1561,ars,620.59375,0.008517340856076604
full_token_uniform,11432,long,True,long,18,25,:,617.71875,0.008477882909616105
full_token_uniform,11432,long,True,long,19,1124, \,523.17578125,0.007180327640345107
full_token_uniform,11432,long,True,long,20,16302, pounds,493.65625,0.006775186741701099
full_token_uniform,2329,long,True,short,1,220, ,5004.60546875,0.14993601985198549
full_token_uniform,2329,long,True,short,2,16,1,3459.3046875,0.10363941364365246
full_token_uniform,2329,long,True,short,3,15,0,2201.8203125,0.06596567424683768
full_token_uniform,2329,long,True,short,4,1124, \,1861.54296875,0.055771098293496024
full_token_uniform,2329,long,True,short,5,256,  ,1833.015625,0.05491643024712698
full_token_uniform,2329,long,True,short,6,17,2,1631.2578125,0.04887184520057607
full_token_uniform,2329,long,True,short,7,279, the,1180.578125,0.035369658266195335
full_token_uniform,2329,long,True,short,8,13,.,896.953125,0.02687236434441472
full_token_uniform,2329,long,True,short,9,1318,text,817.921875,0.024504619046025213
full_token_uniform,2329,long,True,short,10,315, of,603.3828125,0.018077112755092606
full_token_uniform,2329,long,True,short,11,18,3,561.6875,0.016827937522045474
full_token_uniform,2329,long,True,short,12,19,4,500.9609375,0.015008593492351757
full_token_uniform,2329,long,True,short,13,90,{,457.09375,0.013694349734892575
full_token_uniform,2329,long,True,short,14,20,5,456.39453125,0.01367340141498294
full_token_uniform,2329,long,True,short,15,11,",",391.1171875,0.011717717761296353
full_token_uniform,2329,long,True,short,16,92,},345.1796875,0.010341448252149426
full_token_uniform,2329,long,True,short,17,35,D,344.9140625,0.01033349023117817
full_token_uniform,2329,long,True,short,18,21,6,325.0703125,0.009738979252737149
full_token_uniform,2329,long,True,short,19,624,.\n,323.3125,0.00968631587866265
full_token_uniform,2329,long,True,short,20,400, $,256.2265625,0.00767644746453941
full_token_uniform,2329,long,True,long,1,1124, \,7933.181640625,0.1337689095485829
full_token_uniform,2329,long,True,long,2,220, ,7279.71875,0.12275025117553642
full_token_uniform,2329,long,True,long,3,16,1,4586.12890625,0.07733107479812673
full_token_uniform,2329,long,True,long,4,1318,text,4027.8359375,0.0679171668578511
full_token_uniform,2329,long,True,long,5,15,0,2594.26171875,0.04374431053282674
full_token_uniform,2329,long,True,long,6,17,2,2230.1875,0.0376053093800556
full_token_uniform,2329,long,True,long,7,256,  ,2153.375,0.03631010087101521
full_token_uniform,2329,long,True,long,8,279, the,1804.578125,0.030428705519650545
full_token_uniform,2329,long,True,long,9,13,.,1350.1953125,0.022766925404282535
full_token_uniform,2329,long,True,long,10,90,{,1190.8828125,0.020080606047452623
full_token_uniform,2329,long,True,long,11,315, of,885.078125,0.014924142797923727
full_token_uniform,2329,long,True,long,12,11,",",705.421875,0.011894788152491174
full_token_uniform,2329,long,True,long,13,92,},671.0234375,0.011314763430633479
full_token_uniform,2329,long,True,long,14,18,3,658.11328125,0.01109707302571187
full_token_uniform,2329,long,True,long,15,19,4,577.08203125,0.009730728166500424
full_token_uniform,2329,long,True,long,16,35,D,529.296875,0.008924977266831429
full_token_uniform,2329,long,True,long,17,20,5,506.1875,0.008535308148672205
full_token_uniform,2329,long,True,long,18,624,.\n,425.4296875,0.0071735739788236965
full_token_uniform,2329,long,True,long,19,1372, number,387.140625,0.006527945734030474
full_token_uniform,2329,long,True,long,20,21,6,335.9140625,0.00566416601537935
full_token_uniform,27482,long,True,short,1,315, of,470.8984375,0.06262825674727901
full_token_uniform,27482,long,True,short,2,279, the,465.1484375,0.0618635218328701
full_token_uniform,27482,long,True,short,3,90,{,444.28125,0.059088240642127955
full_token_uniform,27482,long,True,short,4,320, (,267.2890625,0.035548744057978546
full_token_uniform,27482,long,True,short,5,220, ,228.484375,0.03038782242772164
full_token_uniform,27482,long,True,short,6,311, to,168.578125,0.022420448346624412
full_token_uniform,27482,long,True,short,7,369, for,156.0234375,0.02075070784736473
full_token_uniform,27482,long,True,short,8,504, from,147.75,0.019650362365898642
full_token_uniform,27482,long,True,short,9,17,2,140.46875,0.01868197521884822
full_token_uniform,27482,long,True,short,10,18,3,106.8984375,0.014217211730784217
full_token_uniform,27482,long,True,short,11,15,0,98.65625,0.013121022417331221
full_token_uniform,27482,long,True,short,12,1682, child,97.03125,0.01290490168065044
full_token_uniform,27482,long,True,short,13,2684, got,80.5,0.01070628880172481
full_token_uniform,27482,long,True,short,14,16,1,80.140625,0.010658492869574253
full_token_uniform,27482,long,True,short,15,594,'s,78.859375,0.010488089981037483
full_token_uniform,27482,long,True,short,16,304, in,73.1640625,0.009730628360651479
full_token_uniform,27482,long,True,short,17,425, B,71.640625,0.009528015170013247
full_token_uniform,27482,long,True,short,18,25374, cups,60.734375,0.008077512533444164
full_token_uniform,27482,long,True,short,19,25,:,58.5703125,0.007789697898537548
full_token_uniform,27482,long,True,short,20,323, and,58.125,0.0077304725043509884
full_token_uniform,27482,long,True,long,1,90,{,2423.15625,0.14705782646347698
full_token_uniform,27482,long,True,long,2,315, of,984.6953125,0.05975972551709129
full_token_uniform,27482,long,True,long,3,279, the,959.4765625,0.058229236279706865
full_token_uniform,27482,long,True,long,4,320, (,604.71875,0.036699500907838994
full_token_uniform,27482,long,True,long,5,220, ,471.125,0.028591890635449365
full_token_uniform,27482,long,True,long,6,311, to,299.859375,0.018198029092097
full_token_uniform,27482,long,True,long,7,15,0,260.7734375,0.015825960425853415
full_token_uniform,27482,long,True,long,8,17,2,239.2578125,0.014520208455668558
full_token_uniform,27482,long,True,long,9,18,3,182.8984375,0.011099840005082665
full_token_uniform,27482,long,True,long,10,369, for,173.421875,0.010524721217924266
full_token_uniform,27482,long,True,long,11,594,'s,165.34375,0.010034471567535327
full_token_uniform,27482,long,True,long,12,304, in,152.65625,0.00926448565628616
full_token_uniform,27482,long,True,long,13,11877, ride,141.59375,0.008593118630221615
full_token_uniform,27482,long,True,long,14,425, B,137.71875,0.008357950519396747
full_token_uniform,27482,long,True,long,15,879, who,133.671875,0.008112351564946581
full_token_uniform,27482,long,True,long,16,817, per,124.3828125,0.007548611879924869
full_token_uniform,27482,long,True,long,17,389, on,123.984375,0.007524431287884409
full_token_uniform,27482,long,True,long,18,1318,text,123.125,0.007472277069757926
full_token_uniform,27482,long,True,long,19,25374, cups,114.9375,0.006975389609789252
full_token_uniform,27482,long,True,long,20,16,1,112.609375,0.006834099091592052
full_token_uniform,20088,long,False,short,1,2533,]\n\n,1651.3828125,0.3518560595656918
full_token_uniform,20088,long,False,short,2,921,]\n,1187.03125,0.25291781835493554
full_token_uniform,20088,long,False,short,3,256,  ,361.98046875,0.07712628495951301
full_token_uniform,20088,long,False,short,4,198,\n,173.609375,0.03699052099172948
full_token_uniform,20088,long,False,short,5,624,.\n,159.4140625,0.03396596079723878
full_token_uniform,20088,long,False,short,6,340,)\n,149.7421875,0.031905198265164206
full_token_uniform,20088,long,False,short,7,1124, \,135.609375,0.02889395479139773
full_token_uniform,20088,long,False,short,8,692,)\n\n,123.7421875,0.026365442443884588
full_token_uniform,20088,long,False,short,9,271,\n\n,104.6328125,0.022293855082451308
full_token_uniform,20088,long,False,short,10,8,),55.8828125,0.01190681291755202
full_token_uniform,20088,long,False,short,11,382,.\n\n,48.16796875,0.010263030203154897
full_token_uniform,20088,long,False,short,12,1019,**\n,32.4453125,0.0069130426459658246
full_token_uniform,20088,long,False,short,13,57758,\),28.0390625,0.0059742138349076195
full_token_uniform,20088,long,False,short,14,4292,).\n,25.9609375,0.005531432870826977
full_token_uniform,20088,long,False,short,15,1116,ush,24.859375,0.005296725668062425
full_token_uniform,20088,long,False,short,16,510,:\n,20.3203125,0.004329598825465232
full_token_uniform,20088,long,False,short,17,429, that,19.71875,0.0042014253884945195
full_token_uniform,20088,long,False,short,18,2055, So,19.1171875,0.004073251951523808
full_token_uniform,20088,long,False,short,19,60,],18.578125,0.0039583952352773245
full_token_uniform,20088,long,False,short,20,15,0,17.015625,0.0036254772171715782
full_token_uniform,20088,long,False,long,1,2533,]\n\n,4825.5703125,0.372474403702836
full_token_uniform,20088,long,False,long,2,921,]\n,3922.625,0.3027781823093759
full_token_uniform,20088,long,False,long,3,256,  ,1118.95703125,0.08636965705469438
full_token_uniform,20088,long,False,long,4,1124, \,732.3984375,0.056532109909174864
full_token_uniform,20088,long,False,long,5,198,\n,235.734375,0.01819578103192041
full_token_uniform,20088,long,False,long,6,340,)\n,164.8125,0.012721488587836977
full_token_uniform,20088,long,False,long,7,624,.\n,161.59375,0.01247304085849545
full_token_uniform,20088,long,False,long,8,257,    ,158.4140625,0.012227608271500302
full_token_uniform,20088,long,False,long,9,692,)\n\n,143.3828125,0.011067381496614145
full_token_uniform,20088,long,False,long,10,481, -,105.578125,0.008149326733789765
full_token_uniform,20088,long,False,long,11,271,\n\n,102.7734375,0.007932839513319844
full_token_uniform,20088,long,False,long,12,1019,**\n,101.40625,0.007827309531196622
full_token_uniform,20088,long,False,long,13,382,.\n\n,94.484375,0.007293026307418487
full_token_uniform,20088,long,False,long,14,510,:\n,83.703125,0.006460847019818229
full_token_uniform,20088,long,False,long,15,4292,).\n,72.9921875,0.005634094988441452
full_token_uniform,20088,long,False,long,16,9640,[\n,64.26953125,0.004960813702495302
full_token_uniform,20088,long,False,long,17,3593,).\n\n,55.8671875,0.004312256583789449
full_token_uniform,20088,long,False,long,18,8,),54.3046875,0.00419165088993434
full_token_uniform,20088,long,False,long,19,90,{,49.3125,0.0038063156980672635
full_token_uniform,20088,long,False,long,20,59,\,42.046875,0.003245499221641003
full_token_uniform,28040,long,False,short,1,198,\n,2520.15625,0.28158969244501086
full_token_uniform,28040,long,False,short,2,256,  ,762.390625,0.08518572672496383
full_token_uniform,28040,long,False,short,3,1124, \,759.56640625,0.0848701626049971
full_token_uniform,28040,long,False,short,4,284, =,601.7421875,0.06723567140303824
full_token_uniform,28040,long,False,short,5,921,]\n,538.4765625,0.06016668594386625
full_token_uniform,28040,long,False,short,6,624,.\n,489.234375,0.05466460946212248
full_token_uniform,28040,long,False,short,7,481, -,445.8515625,0.049817230324708056
full_token_uniform,28040,long,False,short,8,2533,]\n\n,309.15625,0.0345435777464008
full_token_uniform,28040,long,False,short,9,271,\n\n,209.78125,0.023439910786575213
full_token_uniform,28040,long,False,short,10,340,)\n,180.2421875,0.020139363241362906
full_token_uniform,28040,long,False,short,11,17,2,139.57421875,0.015595327206821073
full_token_uniform,28040,long,False,short,12,92,},127.140625,0.014206059442154216
full_token_uniform,28040,long,False,short,13,59,\,122.7890625,0.013719837547765627
full_token_uniform,28040,long,False,short,14,382,.\n\n,111.421875,0.012449724699766709
full_token_uniform,28040,long,False,short,15,12,-,108.9375,0.01217213302577107
full_token_uniform,28040,long,False,short,16,8,),108.09375,0.012077856608187646
full_token_uniform,28040,long,False,short,17,1019,**\n,85.5390625,0.00955770829741591
full_token_uniform,28040,long,False,short,18,4292,).\n,77.7890625,0.008691761943316305
full_token_uniform,28040,long,False,short,19,220, ,63.421875,0.007086444055020765
full_token_uniform,28040,long,False,short,20,3417,}},62.453125,0.006978200760758314
full_token_uniform,28040,long,False,long,1,1124, \,3416.28125,0.1752378601363964
full_token_uniform,28040,long,False,long,2,921,]\n,2205.2578125,0.11311851449922937
full_token_uniform,28040,long,False,long,3,256,  ,1739.734375,0.08923952882413619
full_token_uniform,28040,long,False,long,4,198,\n,1671.59375,0.08574426118088911
full_token_uniform,28040,long,False,long,5,2533,]\n\n,1472.4921875,0.07553136323452918
full_token_uniform,28040,long,False,long,6,284, =,1001.3515625,0.05136424439783375
full_token_uniform,28040,long,False,long,7,257,    ,983.453125,0.050446145547721505
full_token_uniform,28040,long,False,long,8,624,.\n,672.1015625,0.034475393267702555
full_token_uniform,28040,long,False,long,9,92,},590.96875,0.030313692456521546
full_token_uniform,28040,long,False,long,10,532,}\n,460.6328125,0.02362812147597915
full_token_uniform,28040,long,False,long,11,4292,).\n,409.7109375,0.021016088169548933
full_token_uniform,28040,long,False,long,12,510,:\n,314.171875,0.01611541997311826
full_token_uniform,28040,long,False,long,13,481, -,303.484375,0.015567205557162974
full_token_uniform,28040,long,False,long,14,340,)\n,273.6640625,0.014037575129018737
full_token_uniform,28040,long,False,long,15,382,.\n\n,258.953125,0.013282978824015959
full_token_uniform,28040,long,False,long,16,271,\n\n,229.3359375,0.011763767675707129
full_token_uniform,28040,long,False,long,17,3593,).\n\n,218.703125,0.011218358450476763
full_token_uniform,28040,long,False,long,18,78045,\[,180.7734375,0.009272758311980489
full_token_uniform,28040,long,False,long,19,59,\,178.5,0.009156142526130352
full_token_uniform,28040,long,False,long,20,8,),178.2265625,0.009142116572505765
full_token_uniform,27193,long,False,short,1,1124, \,342.52734375,0.46286990213363455
full_token_uniform,27193,long,False,short,2,8304,Step,171.94921875,0.23236135598230592
full_token_uniform,27193,long,False,short,3,220, ,48.375,0.06537093147242956
full_token_uniform,27193,long,False,short,4,59,\,31.6328125,0.04274659262465557
full_token_uniform,27193,long,False,short,5,15,0,25.98828125,0.0351189282207747
full_token_uniform,27193,long,False,short,6,256,  ,20.6875,0.027955785939759926
full_token_uniform,27193,long,False,short,7,16,1,10.85546875,0.014669397493692001
full_token_uniform,27193,long,False,short,8,279, the,5.8828125,0.007949662693594874
full_token_uniform,27193,long,False,short,9,2163, around,5.125,0.006925602559094604
full_token_uniform,27193,long,False,short,10,19,4,5.0859375,0.006872815954223456
full_token_uniform,27193,long,False,short,11,4115, hours,4.765625,0.006439965794280043
full_token_uniform,27193,long,False,short,12,6383,impl,4.40625,0.0059543290294654825
full_token_uniform,27193,long,False,short,13,20269, surf,4.3984375,0.005943771708491253
full_token_uniform,27193,long,False,short,14,25,:,4.2890625,0.00579596921485204
full_token_uniform,27193,long,False,short,15,15170,}{,3.9609375,0.005352561733934397
full_token_uniform,27193,long,False,short,16,3786, together,3.765625,0.0050886287095786575
full_token_uniform,27193,long,False,short,17,2533,]\n\n,3.6640625,0.0049513835369136725
full_token_uniform,27193,long,False,short,18,315, of,3.5703125,0.004824695685222918
full_token_uniform,27193,long,False,short,19,3696,stit,3.53125,0.00477190908035177
full_token_uniform,27193,long,False,short,20,14374,###,3.4296875,0.004634663907686786
full_token_uniform,27193,long,False,long,1,1124, \,1528.32421875,0.6716513224415944
full_token_uniform,27193,long,False,long,2,8304,Step,167.58203125,0.07364713031804862
full_token_uniform,27193,long,False,long,3,59,\,106.9296875,0.04699229727340302
full_token_uniform,27193,long,False,long,4,220, ,77.81640625,0.034197908744920784
full_token_uniform,27193,long,False,long,5,3696,stit,58.671875,0.02578447815615231
full_token_uniform,27193,long,False,long,6,256,  ,34.82421875,0.015304169291750856
full_token_uniform,27193,long,False,long,7,14374,###,19.765625,0.008686382121846251
full_token_uniform,27193,long,False,long,8,16,1,17.921875,0.007876110904156245
full_token_uniform,27193,long,False,long,9,2533,]\n\n,15.26953125,0.006710487690572529
full_token_uniform,27193,long,False,long,10,76,m,13.578125,0.005967166848920468
full_token_uniform,27193,long,False,long,11,62,_,12.32421875,0.005416113753838918
full_token_uniform,27193,long,False,long,12,279, the,12.125,0.005328563262096989
full_token_uniform,27193,long,False,long,13,19,4,11.375,0.004998961410833258
full_token_uniform,27193,long,False,long,14,1318,text,9.2578125,0.004068522851536683
full_token_uniform,27193,long,False,long,15,342, g,9.09765625,0.003998139122881407
full_token_uniform,27193,long,False,long,16,20269, surf,8.75,0.003845354931410198
full_token_uniform,27193,long,False,long,17,315, of,8.1484375,0.003580986779875747
full_token_uniform,27193,long,False,long,18,334,**,8.046875,0.00353635319585045
full_token_uniform,27193,long,False,long,19,4024, original,7.3359375,0.0032239181076733716
full_token_uniform,27193,long,False,long,20,25,:,7.15625,0.003144950997474769
full_token_uniform,24176,long,True,short,1,18,3,2493.015625,0.3603038644713874
full_token_uniform,24176,long,True,short,2,19,4,1154.359375,0.16683415042826916
full_token_uniform,24176,long,True,short,3,20,5,455.546875,0.0658380548699385
full_token_uniform,24176,long,True,short,4,3070, **,361.0703125,0.052183800067294596
full_token_uniform,24176,long,True,short,5,8304,Step,314.24609375,0.04541651517854522
full_token_uniform,24176,long,True,short,6,17,2,246.61328125,0.03564186175702133
full_token_uniform,24176,long,True,short,7,1124, \,165.90234375,0.02397708822141278
full_token_uniform,24176,long,True,short,8,12,-,142.0,0.020522594500360185
full_token_uniform,24176,long,True,short,9,220, ,141.203125,0.02040742589125825
full_token_uniform,24176,long,True,short,10,47866,Calculate,136.796875,0.019770611229165208
full_token_uniform,24176,long,True,short,11,21,6,128.71875,0.01860311768199463
full_token_uniform,24176,long,True,short,12,13,.,91.7578125,0.013261326606884373
full_token_uniform,24176,long,True,short,13,481, -,84.296875,0.012183032276567253
full_token_uniform,24176,long,True,short,14,1019,**\n,83.16796875,0.012019876747006181
full_token_uniform,24176,long,True,short,15,25,:,63.1640625,0.009128805927344415
full_token_uniform,24176,long,True,short,16,14374,###,56.390625,0.008149872749977983
full_token_uniform,24176,long,True,short,17,382,.\n\n,49.859375,0.007205941796946451
full_token_uniform,24176,long,True,short,18,2533,]\n\n,46.3828125,0.006703490512138997
full_token_uniform,24176,long,True,short,19,256,  ,40.1484375,0.00580246551151799
full_token_uniform,24176,long,True,short,20,334,**,33.421875,0.004830306958216377
full_token_uniform,24176,long,True,long,1,18,3,3426.1640625,0.2671285413228634
full_token_uniform,24176,long,True,long,2,19,4,2153.8671875,0.1679310708723696
full_token_uniform,24176,long,True,long,3,1124, \,934.275390625,0.07284286967548118
full_token_uniform,24176,long,True,long,4,20,5,922.4609375,0.07192172942293129
full_token_uniform,24176,long,True,long,5,14374,###,683.890625,0.05332106161528316
full_token_uniform,24176,long,True,long,6,3070, **,536.7890625,0.04185195940648051
full_token_uniform,24176,long,True,long,7,8304,Step,390.04296875,0.030410572113525776
full_token_uniform,24176,long,True,long,8,17,2,319.8125,0.02493489659671493
full_token_uniform,24176,long,True,long,9,21,6,293.703125,0.022899220799709328
full_token_uniform,24176,long,True,long,10,334,**,235.7109375,0.018377730242805503
full_token_uniform,24176,long,True,long,11,481, -,199.6328125,0.015564818563998842
full_token_uniform,24176,long,True,long,12,220, ,196.20703125,0.01529771986950843
full_token_uniform,24176,long,True,long,13,2533,]\n\n,190.2890625,0.014836312204567752
full_token_uniform,24176,long,True,long,14,25,:,163.171875,0.012722060052740571
full_token_uniform,24176,long,True,long,15,1019,**\n,116.94921875,0.009118207313966292
full_token_uniform,24176,long,True,long,16,12,-,114.015625,0.008889483118342234
full_token_uniform,24176,long,True,long,17,22,7,112.9375,0.008805424692254031
full_token_uniform,24176,long,True,long,18,47866,Calculate,110.78125,0.008637307840077626
full_token_uniform,24176,long,True,long,19,13,.,107.328125,0.008368077228983528
full_token_uniform,24176,long,True,long,20,256,  ,102.421875,0.007985550478379243
full_trace_balanced,11983,short,False,short,1,16141,Answer,4271.3125,0.6290838881307489
full_trace_balanced,11983,short,False,short,2,25,:,2427.5703125,0.35753538775219024
full_trace_balanced,11983,short,False,short,3,11,",",13.40234375,0.001973912823356952
full_trace_balanced,11983,short,False,short,4,21806, Answer,6.875,0.0010125580207252217
full_trace_balanced,11983,short,False,short,5,16,1,6.8125,0.0010033529478095378
full_trace_balanced,11983,short,False,short,6,2750, values,6.125,0.0009020971457370157
full_trace_balanced,11983,short,False,short,7,279, the,5.484375,0.0008077451483512564
full_trace_balanced,11983,short,False,short,8,24632, smallest,4.78125,0.0007041880780498133
full_trace_balanced,11983,short,False,short,9,1019,**\n,4.109375,0.000605233544206212
full_trace_balanced,11983,short,False,short,10,5624, Number,3.375,0.000497073937446927
full_trace_balanced,11983,short,False,short,11,315, of,3.2734375,0.0004821156939589408
full_trace_balanced,11983,short,False,short,12,60,],2.71875,0.00040042067183224675
full_trace_balanced,11983,short,False,short,13,70466, Zack,2.390625,0.00035209403902490663
full_trace_balanced,11983,short,False,short,14,369, for,2.375,0.00034979277079598566
full_trace_balanced,11983,short,False,short,15,63514, tails,2.34375,0.00034519023433814377
full_trace_balanced,11983,short,False,short,16,2833,Number,2.21875,0.00032678008850677606
full_trace_balanced,11983,short,False,short,17,220, ,2.03125,0.00029916486975972457
full_trace_balanced,11983,short,False,short,18,4217, players,2.03125,0.00029916486975972457
full_trace_balanced,11983,short,False,short,19,30696, traveled,1.984375,0.0002922610650729617
full_trace_balanced,11983,short,False,short,20,37414,lices,1.9765625,0.0002911104309585012
full_trace_balanced,11983,short,False,long,1,16141,Answer,4270.25,0.6292068608265224
full_trace_balanced,11983,short,False,long,2,25,:,2394.578125,0.3528329688039599
full_trace_balanced,11983,short,False,long,3,21806, Answer,21.609375,0.003184068147807068
full_trace_balanced,11983,short,False,long,4,11,",",11.3828125,0.0016772188327385748
